REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	26	NB0870200	 	19910430	 	MACY	NB	6	4	2	5	N	 	3600	240A	 	 	5200	87	 	5200	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	OMAHA TRIBAL	173	 	 	 	 	0
BH	26	NB0880000	 	19910430	 	ORD	NB	8D	4	2	2	N	 	3600	240A	 	 	2403	88	 	2380	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	VALLEY	175	 	 	 	 	0
BH	26	NB0880100	 	19910430	 	ORD	NB	7	4	2	1	N	 	3600	240A	 	 	2293	88	 	2272	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	ORD	175	 	 	 	 	0
BH	26	NB0890000	 	19910430	20011001	BLAIR	NB	9C	4	2	2	N	 	3600	240A	A	 	11385	89	632	11281	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	WASHINGTON	177	 	 	 	 	0
BH	26	NB0890100	 	19910430	20010901	BLAIR	NB	6	4	2	1	N	 	3600	240A	A	 	7591	89	632	7521	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BLAIR	177	 	 	 	 	0
BH	26	NB0900000	 	19910430	 	WAYNE	NB	8D	4	2	2	N	 	3600	240A	 	 	4313	90	 	4273	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	WAYNE	179	 	 	 	 	0
BH	26	NB0900100	 	19910430	 	WAYNE	NB	6	4	2	1	N	 	3600	240A	 	 	5642	90	 	5589	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	WAYNE	179	 	 	 	 	0
BH	26	NB0910000	 	19910430	 	RED CLOUD	NB	8D	4	2	2	N	 	3600	240A	 	 	4104	91	 	4066	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	WEBSTER	181	 	 	 	 	0
BH	26	NB0910100	 	19910430	 	RED CLOUD	NB	7	4	2	0	N	NB0910000	3600	240A	 	19891101	1143	91	 	1132	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	RED CLOUD	181	 	 	 	 	0
BH	26	NB0920000	 	19910430	 	BARTLETT	NB	8D	4	2	2	N	 	3600	240A	 	 	896	92	 	887	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	WHEELER	183	 	 	 	 	0
BH	26	NB0930000	 	19910430	20020101	YORK	NB	8D	4	2	2	N	 	3600	240A	A	 	6586	93	 	6525	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	YORK	185	 	 	 	 	0
BH	26	NB0930100	 	19910430	 	YORK	NB	6	4	2	1	N	 	3600	240A	 	 	8165	93	 	8090	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	YORK	185	 	 	 	 	0
BH	26	NBNSP0000	 	19910430	 	LINCOLN	NB	8D	4	2	4	N	 	3600	240A	 	 	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	NEBRASKA STATE PATROL	 	 	 	 	 	0
BH	26	NBNSP0100	 	19910430	 	GREENWOOD	NB	8D	4	2	4	N	 	3600	240A	 	 	0	1	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	ADAMS STATE PATROL	001	 	 	 	 	0
BH	26	NBNSP0200	 	19910430	 	NORTH PLATTE	NB	8D	4	2	4	N	 	3600	240A	 	 	0	2	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	ANTELOPE STATE PATROL	003	 	 	 	 	0
BH	26	NBNSP0300	 	19910430	 	HEBRON	NB	8D	4	2	4	N	 	3600	240A	 	 	0	3	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	ARTHUR STATE PATROL	005	 	 	 	 	0
BH	26	NBNSP0400	 	19910430	 	FREMONT	NB	8D	4	2	4	N	 	3600	240A	 	 	0	4	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BANNER STATE PATROL	007	 	 	 	 	0
BH	26	NBNSP0500	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	5	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BLAINE STATE PATROL	009	 	 	 	 	0
BH	26	NBNSP0600	 	19910430	 	ALBION	NB	8D	4	2	4	N	 	3600	240A	 	 	0	6	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BOONE STATE PATROL	011	 	 	 	 	0
BH	26	NBNSP0700	 	19910430	 	ALLIANCE	NB	8D	4	2	4	N	 	3600	240A	 	 	0	7	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BOX BUTTE STATE PATROL	013	 	 	 	 	0
BH	26	NBNSP0800	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	8	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BOYD STATE PATROL	015	 	 	 	 	0
BH	26	NBNSP0900	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	9	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BROWN STATE PATROL	017	 	 	 	 	0
BH	26	NBNSP1000	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	10	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BUFFALO STATE PATROL	019	 	 	 	 	0
BH	26	NBNSP1100	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	11	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BURT STATE PATROL	021	 	 	 	 	0
BH	26	NBNSP1200	 	19910430	 	DAVID CITY	NB	8D	4	2	4	N	 	3600	240A	 	 	0	12	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BUTLER STATE PATROL	023	 	 	 	 	0
BH	26	NBNSP1300	 	19910430	 	NB	NB	9D	4	2	4	N	 	3600	240A	 	 	0	13	632	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CASS STATE PATROL	025	 	 	 	 	0
BH	26	NBNSP1400	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	14	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CEDAR STATE PATROL	027	 	 	 	 	0
BH	26	NBNSP1500	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	15	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CHASE STATE PATROL	029	 	 	 	 	0
BH	26	NBNSP1600	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	16	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CHERRY STATE PATROL	031	 	 	 	 	0
BH	26	NBNSP1700	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	17	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CHEYENNE STATE PATROL	033	 	 	 	 	0
BH	26	NBNSP1800	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	18	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CLAY STATE PATROL	035	 	 	 	 	0
BH	26	NBNSP1900	 	19910430	 	SCHUYLER	NB	8D	4	2	4	N	 	3600	240A	 	 	0	19	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	COLFAX STATE PATROL	037	 	 	 	 	0
BH	26	NBNSP2000	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	20	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CUMING STATE PATROL	039	 	 	 	 	0
BH	26	NBNSP2100	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	21	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CUSTER STATE PATROL	041	 	 	 	 	0
BH	26	NBNSP2200	 	19910430	 	NB	NB	9D	4	2	4	N	 	3600	240A	 	 	0	22	818	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	DAKOTA STATE PATROL	043	 	 	 	 	0
BH	26	NBNSP2300	 	19910430	 	CHADRON	NB	8D	4	2	4	N	 	3600	240A	 	 	0	23	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	DAWES STATE PATROL	045	 	 	 	 	0
BH	26	NBNSP2400	 	19910430	 	LEXINGTON	NB	8D	4	2	4	N	 	3600	240A	 	 	0	24	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	DAWSON STATE PATROL	047	 	 	 	 	0
BH	26	NBNSP2500	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	25	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	DEUEL STATE PATROL	049	 	 	 	 	0
BH	26	NBNSP2600	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	26	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	DIXON STATE PATROL	051	 	 	 	 	0
BH	26	NBNSP2700	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	27	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	DODGE STATE PATROL	053	 	 	 	 	0
BH	26	NBNSP2800	 	19910430	 	NB	NB	9D	4	2	4	N	 	3600	240A	 	 	0	28	632	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	DOUGLAS STATE PATROL	055	 	 	 	 	0
BH	26	NBNSP2900	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	29	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	DUNDY STATE PATROL	057	 	 	 	 	0
BH	26	NBNSP3000	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	30	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	FILLMORE STATE PATROL	059	 	 	 	 	0
BH	26	NBNSP3100	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	31	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	FRANKLIN STATE PATROL	061	 	 	 	 	0
BH	26	NBNSP3200	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	32	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	FRONTIER STATE PATROL	063	 	 	 	 	0
BH	26	NBNSP3300	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	33	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	FURNAS STATE PATROL	065	 	 	 	 	0
BH	26	NBNSP3400	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	34	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	GAGE STATE PATROL	067	 	 	 	 	0
BH	26	NBNSP3500	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	35	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	GARDEN STATE PATROL	069	 	 	 	 	0
BH	26	NBNSP3600	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	36	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	GARFIELD STATE PATROL	071	 	 	 	 	0
BH	26	NBNSP3700	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	37	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	GOSPER STATE PATROL	073	 	 	 	 	0
BH	26	NBNSP3800	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	38	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	GRANT STATE PATROL	075	 	 	 	 	0
BH	26	NBNSP3900	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	39	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	GREELEY STATE PATROL	077	 	 	 	 	0
BH	26	NBNSP4000	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	40	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HALL STATE PATROL	079	 	 	 	 	0
BH	26	NBNSP4100	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	41	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HAMILTON STATE PATROL	081	 	 	 	 	0
BH	26	NBNSP4200	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	42	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HARLAN STATE PATROL	083	 	 	 	 	0
BH	26	NBNSP4300	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	43	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HAYES STATE PATROL	085	 	 	 	 	0
BH	26	NBNSP4400	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HITCHCOCK STATE PATROL	087	 	 	 	 	0
BH	26	NBNSP4500	 	19910430	 	O'NEILL	NB	8D	4	2	4	N	 	3600	240A	 	 	0	45	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HOLT STATE PATROL	089	 	 	 	 	0
BH	26	NBNSP4600	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	46	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HOOKER STATE PATROL	091	 	 	 	 	0
BH	26	NBNSP4700	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	47	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HOWARD STATE PATROL	093	 	 	 	 	0
BH	26	NBNSP4800	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	48	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	JEFFERSON STATE PATROL	095	 	 	 	 	0
BH	26	NBNSP4900	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	49	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	JOHNSON STATE PATROL	097	 	 	 	 	0
BH	26	NBNSP5000	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	50	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	KEARNEY STATE PATROL	099	 	 	 	 	0
BH	26	NBNSP5100	 	19910430	 	OGALLALA	NB	8D	4	2	4	N	 	3600	240A	 	 	0	51	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	KEITH STATE PATROL	101	 	 	 	 	0
BH	26	NBNSP5200	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	52	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	KEYA PAHA STATE PATROL	103	 	 	 	 	0
BH	26	NBNSP5300	 	19910430	 	KIMBALL	NB	8D	4	2	4	N	 	3600	240A	 	 	0	53	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	KIMBALL STATE PATROL	105	 	 	 	 	0
BH	26	NBNSP5400	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	54	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	KNOX STATE PATROL	107	 	 	 	 	0
BH	26	NBNSP5500	 	19910430	 	NB	NB	9D	4	2	4	N	 	3600	240A	 	 	0	55	464	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	LANCASTER STATE PATROL	109	 	 	 	 	0
BH	26	NBNSP5600	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	56	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	LINCOLN STATE PATROL	111	 	 	 	 	0
BH	26	NBNSP5700	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	57	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	LOGAN STATE PATROL	113	 	 	 	 	0
BH	26	NBNSP5800	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	58	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	LOUP STATE PATROL	115	 	 	 	 	0
BH	26	NBNSP5900	 	19910430	 	TRYON	NB	8D	4	2	4	N	 	3600	240A	 	 	0	59	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MCPHERSON STATE PATROL	117	 	 	 	 	0
BH	26	NBNSP6000	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	60	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MADISON STATE PATROL	119	 	 	 	 	0
BH	26	NBNSP6100	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	61	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MERRICK STATE PATROL	121	 	 	 	 	0
BH	26	NBNSP6200	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	62	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MORRILL STATE PATROL	123	 	 	 	 	0
BH	26	NBNSP6300	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	63	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	NANCE STATE PATROL	125	 	 	 	 	0
BH	26	NBNSP6400	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	64	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	NEMAHA STATE PATROL	127	 	 	 	 	0
BH	26	NBNSP6500	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	65	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	NUCKOLLS STATE PATROL	129	 	 	 	 	0
BH	26	NBNSP6600	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	66	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	OTOE STATE PATROL	131	 	 	 	 	0
BH	26	NBNSP6700	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	67	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PAWNEE STATE PATROL	133	 	 	 	 	0
BH	26	NBNSP6800	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	68	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PERKINS STATE PATROL	135	 	 	 	 	0
BH	26	NBNSP6900	 	19910430	 	HOLDREGE	NB	8D	4	2	4	N	 	3600	240A	 	 	0	69	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PHELPS STATE PATROL	137	 	 	 	 	0
BH	26	NBNSP7000	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	70	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PIERCE STATE PATROL	139	 	 	 	 	0
BH	26	NBNSP7100	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	71	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PLATTE STATE PATROL	141	 	 	 	 	0
BH	26	NBNSP7200	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	72	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	POLK STATE PATROL	143	 	 	 	 	0
BH	26	NBNSP7300	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	73	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	RED WILLOW STATE PATROL	145	 	 	 	 	0
BH	26	NBNSP7400	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	74	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	RICHARDSON STATE PATROL	147	 	 	 	 	0
BH	26	NBNSP7500	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	75	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	ROCK STATE PATROL	149	 	 	 	 	0
BH	26	NBNSP7600	 	19910430	 	WILBER	NB	8D	4	2	4	N	 	3600	240A	 	 	0	76	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SALINE STATE PATROL	151	 	 	 	 	0
BH	26	NBNSP7700	 	19910430	 	NB	NB	9D	4	2	4	N	 	3600	240A	 	 	0	77	632	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SARPY STATE PATROL	153	 	 	 	 	0
BH	26	NBNSP7800	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	78	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SAUNDERS STATE PATROL	155	 	 	 	 	0
BH	26	NBNSP7900	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	79	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SCOTTS BLUFF STATE PATRO	157	 	 	 	 	0
BH	26	NBNSP8000	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	80	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SEWARD STATE PATROL	159	 	 	 	 	0
BH	26	NBNSP8100	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	81	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SHERIDAN STATE PATROL	161	 	 	 	 	0
BH	26	NBNSP8200	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	82	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SHERMAN STATE PATROL	163	 	 	 	 	0
BH	26	NBNSP8300	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	83	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SIOUX STATE PATROL	165	 	 	 	 	0
BH	26	NBNSP8400	 	19910430	 	NB	NB	8D	4	2	4	N	 	3600	240A	 	 	0	84	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	STANTON STATE PATROL	167	 	 	 	 	0
BH	26	NBNSP8500	 	19910430	 	HEBRON	NB	8D	4	2	4	N	 	3600	240A	 	 	0	85	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	THAYER STATE PATROL	169	 	 	 	 	0
